fbaFeeId,asinId,packageLength,packageWidth,packageHeight,packageWeight,priceGridFbaFeeId
,1184,20.2,14.8,2.6,440.0,5
,1185,20.8,13.8,2.2,140.0,3
,1186,22.4,14.0,2.2,320.0,4
,1187,15.6,15.2,4.0,680.0,5
,1188,23.2,18.6,1.8,680.0,5
,1189,23.2,18.8,1.8,620.0,5
,1190,22.9,16.0,3.6,580.0,5
,1191,23.2,18.2,1.8,660.0,5
,1192,19.9,15.1,1.6,280.0,4
,1193,20.8,13.8,2.6,380.0,5
,1194,25.1,19.3,1.8,720.0,5
,1195,23.8,17.0,1.6,580.0,5
,1196,23.9,16.3,3.4,700.0,5
,1197,21.8,15.0,2.5,380.0,4
,1198,25.9,19.7,2.6,1320.0,10
,1199,17.9,14.5,2.4,480.0,5
,1200,23.8,15.8,2.2,300.0,4
,1201,21.2,14.0,2.0,220.0,4
,1202,20.8,14.0,1.6,200.0,3
,1203,18.0,14.8,2.4,358.0,4
,1204,23.9,16.0,2.6,550.0,5
,1205,26.0,19.8,2.2,960.0,5
,1206,21.9,15.1,3.2,550.0,5
,1207,25.0,15.8,2.2,1402.0,11
,1208,21.8,15.0,1.6,280.0,4
,1209,21.0,14.8,2.6,400.0,5
,1210,21.8,15.0,2.6,440.0,5
,1211,23.8,15.4,2.6,540.0,5
,1212,24.0,16.0,2.2,620.0,5
,1213,21.8,15.0,2.4,600.0,5
,1214,24.0,16.0,1.9,381.0,4
,1215,22.8,17.0,1.7,330.0,4
,1216,30.6,30.4,2.8,1720.0,17
,1217,22.8,15.0,2.2,400.0,4
,1218,21.8,14.8,2.0,260.0,4
,1219,24.0,16.0,2.2,420.0,4
,1220,20.8,16.0,2.6,660.0,5
,1221,23.6,16.2,2.6,480.0,5
,1222,24.0,19.0,5.6,1760.0,11
,1223,19.0,19.0,2.2,440.0,4
,1224,26.2,20.1,1.4,530.0,5
,1225,25.8,20.0,1.4,540.0,5
,1226,25.6,20.1,1.5,460.0,4
,1227,22.8,19.0,2.8,800.0,5
,1228,25.8,19.6,1.4,480.0,5
,1229,26.1,20.0,1.4,540.0,5
,1230,23.4,19.0,2.6,1200.0,10
,1231,23.1,19.1,2.3,1000.0,10
,1232,27.4,21.0,2.8,780.0,5
,1233,25.8,19.6,1.4,560.0,5
,1234,25.8,19.4,1.4,540.0,5
,1235,18.8,13.2,1.8,380.0,4
,1236,18.8,13.0,1.6,300.0,4
,1237,23.0,19.0,2.2,1080.0,10
,1238,26.4,20.0,1.4,560.0,5
,1239,29.2,24.4,2.3,1620.0,11
,1240,26.1,19.5,2.3,1080.0,10
,1241,26.4,19.8,2.0,980.0,10
,1242,31.6,24.6,3.4,2450.0,12
,1243,25.4,19.0,1.8,740.0,5
,1244,29.2,24.4,2.2,1380.0,10
,1245,20.2,13.6,2.0,300.0,4
,1246,27.2,23.6,1.8,880.0,9
,1247,28.4,23.7,1.9,1170.0,10
,1248,23.8,16.8,2.2,640.0,5
,1249,26.1,19.8,2.9,1330.0,10
,1250,24.8,19.0,2.0,840.0,5
,1251,26.1,19.7,1.9,710.0,5
,1252,29.2,22.8,3.6,2280.0,12
,1253,25.4,19.2,1.2,540.0,5
,1254,26.4,19.8,2.4,900.0,5
,1255,22.6,22.5,1.7,850.0,5
,1256,26.0,19.6,2.6,1040.0,10
,1257,26.0,19.6,1.7,840.0,5
,1258,23.2,16.7,2.8,717.0,5
,1259,25.6,18.4,1.8,760.0,5
,1260,25.8,16.0,1.6,840.0,5
,1261,25.8,19.2,2.6,699.0,5
,1262,26.4,19.2,2.2,820.0,5
,1263,26.0,19.6,2.2,1060.0,10
,1264,28.6,24.0,1.6,1400.0,10
,1265,29.3,25.3,2.4,1620.0,17
,1266,28.2,22.1,1.8,1300.0,10
,1267,29.6,22.6,2.2,1240.0,10
,1268,29.1,24.7,2.4,1580.0,11
,1269,29.2,22.8,2.4,1400.0,10
,1270,27.7,21.1,2.4,1240.0,10
,1271,31.6,24.4,2.8,2100.0,12
,1272,32.6,31.0,3.0,2800.0,18
,1273,29.4,23.0,2.0,920.0,5
,1274,24.2,17.4,1.8,560.0,5
,1275,21.9,17.3,1.9,510.0,5
,1276,20.5,13.7,2.1,280.0,4
,1277,20.0,15.0,2.6,340.0,5
,1278,26.1,19.5,2.1,830.0,5
,1279,28.4,21.8,2.4,1361.0,10
,1280,29.2,24.4,2.7,1730.0,11
,1281,22.0,14.3,3.2,140.0,5
,1282,21.8,14.2,2.0,240.0,4
,1283,29.8,23.6,1.6,900.0,9
,1284,29.4,24.8,1.0,560.0,9
,1285,22.0,16.8,2.6,660.0,5
,1286,28.0,22.8,1.6,780.0,5
,1287,20.8,14.0,3.6,540.0,5
,1288,21.0,13.8,3.2,558.0,5
,1289,33.0,27.4,1.4,1000.0,16
,1290,28.6,21.8,3.0,1760.0,11
,1291,23.0,18.0,8.7,2220.0,12
,1292,28.0,22.4,1.4,440.0,4
,1293,27.8,21.6,2.2,1460.0,11
,1294,27.6,21.2,1.8,1140.0,10
,1295,29.4,23.2,2.4,1360.0,10
,1296,28.4,23.6,2.2,1300.0,10
,1297,28.7,21.6,2.8,1580.0,11
,1298,29.2,23.6,1.6,1000.0,10
,1299,23.2,17.8,2.8,920.0,5
,1300,21.2,15.6,2.0,500.0,5
,1301,24.2,17.8,2.0,480.0,5
,1302,25.8,25.6,2.2,1360.0,16
,1303,29.6,29.6,2.4,1920.0,18
,1304,32.4,25.6,3.0,1960.0,18
,1305,28.8,23.4,2.6,1440.0,11
,1306,29.6,21.2,2.4,1340.0,10
,1307,24.8,20.4,2.4,950.0,5
,1308,22.2,21.8,2.6,700.0,5
,1309,22.5,22.4,2.2,670.0,5
,1310,22.4,22.0,2.4,700.0,5
,1311,23.0,22.6,2.4,700.0,5
,1312,23.0,23.0,2.5,680.0,5
,1313,23.2,15.2,1.4,340.0,4
,1314,23.4,15.4,1.2,240.0,4
,1315,22.0,18.4,1.8,420.0,4
,1316,24.1,18.0,2.3,640.0,5
,1317,25.6,18.2,1.6,500.0,5
,1318,30.2,24.4,2.3,1240.0,10
,1319,21.6,21.4,2.8,740.0,5
,1320,24.8,23.5,1.4,490.0,9
,1321,29.5,26.2,1.4,810.0,15
,1322,29.0,25.9,1.3,800.0,15
,1323,31.4,24.0,1.0,560.0,9
,1324,25.8,19.2,1.4,480.0,5
,1325,27.7,19.5,1.9,600.0,5
,1326,17.6,12.4,1.4,120.0,3
,1327,20.8,11.4,1.6,60.0,2
,1328,21.0,14.6,3.2,558.0,5
,1329,23.4,17.0,1.0,360.0,4
,1330,23.1,17.2,3.1,380.0,5
,1331,22.2,16.2,3.2,860.0,5
,1332,22.2,22.0,2.4,680.0,5
,1333,18.8,12.4,1.8,180.0,3
,1334,18.2,13.0,2.2,220.0,4
,1335,21.6,14.0,1.8,320.0,4
,1336,21.8,14.8,1.4,200.0,3
,1337,23.6,21.4,2.8,660.0,5
,1338,22.8,19.0,2.4,860.0,5
,1339,20.2,13.8,1.6,260.0,4
,1340,23.7,23.4,1.1,380.0,8
,1341,28.2,21.8,3.3,1400.0,10
,1342,24.2,18.2,1.6,340.0,4
,1343,22.2,19.6,1.2,280.0,4
,1344,22.2,19.0,1.6,460.0,4
,1345,28.8,24.0,2.2,1160.0,10
,1346,24.8,17.0,2.4,760.0,5
,1347,23.2,19.4,2.0,790.0,5
,1348,27.8,21.4,1.6,762.0,5
,1349,27.2,26.7,3.8,660.0,15
,1350,25.2,18.8,2.8,900.0,5
,1351,22.2,19.2,1.2,340.0,4
,1352,24.8,19.2,2.2,440.0,4
,1353,22.8,20.0,1.6,450.0,4
,1354,20.6,13.8,3.0,400.0,5
,1355,17.8,10.8,1.8,159.0,3
,1356,17.6,10.6,2.0,160.0,3
,1357,18.0,10.8,3.6,300.0,5
,1358,17.6,10.6,2.2,180.0,3
,1359,17.6,10.6,2.2,160.0,3
,1360,17.8,10.8,3.4,280.0,5
,1361,17.6,10.8,2.0,160.0,3
,1362,17.6,10.6,1.4,140.0,3
,1363,17.8,10.8,2.4,222.0,4
,1364,21.4,14.9,1.8,358.0,4
,1365,17.6,11.0,2.8,230.0,5
,1366,17.2,10.7,2.4,181.0,3
,1367,17.6,10.8,1.6,20.0,2
,1368,17.6,10.8,2.4,220.0,4
,1369,17.4,10.6,1.8,120.0,3
,1370,17.5,10.8,2.1,240.0,4
,1371,17.8,10.8,2.4,180.0,3
,1372,18.0,10.7,2.0,138.0,3
,1373,17.6,9.6,2.2,200.0,3
,1374,17.4,10.6,2.6,240.0,5
,1375,17.8,10.8,2.2,100.0,3
,1376,25.2,19.8,1.8,620.0,5
,1377,26.0,18.8,2.0,1070.0,10
,1378,22.8,15.0,3.4,840.0,5
,1379,22.8,15.0,2.0,500.0,5
,1380,22.8,15.0,2.6,680.0,5
,1381,22.8,15.0,3.0,540.0,5
,1382,21.8,13.8,2.0,280.0,4
,1383,23.0,15.1,1.2,360.0,4
,1384,20.4,14.0,1.2,160.0,3
,1385,22.0,14.0,1.0,180.0,3
,1386,21.8,13.8,2.0,320.0,4
,1387,22.9,15.0,3.6,600.0,5
,1388,22.8,15.0,3.0,560.0,5
,1389,23.0,15.0,2.8,460.0,5
,1390,22.8,15.0,2.8,500.0,5
,1391,21.8,14.0,2.2,360.0,4
,1392,22.8,15.0,3.0,880.0,5
,1393,22.9,15.1,2.8,530.0,5
,1394,22.8,14.8,3.6,640.0,5
,1395,22.8,15.0,2.4,340.0,4
,1396,22.8,15.0,3.0,460.0,5
,1397,29.6,20.8,0.4,320.0,4
,1398,22.1,15.0,2.3,460.0,4
,1399,23.0,16.6,1.8,180.0,3
,1400,21.5,14.0,1.8,320.0,4
,1401,20.6,13.8,3.4,420.0,5
,1402,20.8,15.0,2.8,320.0,5
,1403,18.0,12.4,2.0,180.0,3
,1404,22.4,14.0,3.0,280.0,5
,1405,21.2,14.0,2.4,340.0,4
,1406,21.0,14.0,1.9,320.0,4
,1407,22.8,15.0,3.0,500.0,5
,1408,21.8,15.0,2.4,358.0,4
,1409,22.9,15.1,2.0,330.0,4
,1410,20.8,15.0,1.4,120.0,3
,1411,22.9,15.0,2.0,300.0,4
,1412,20.9,14.9,1.7,280.0,4
,1413,21.2,16.0,3.8,520.0,5
,1414,19.8,15.0,1.6,320.0,4
,1415,23.4,18.6,4.2,1180.0,10
,1416,22.8,16.0,2.4,460.0,4
,1417,19.8,14.8,1.6,220.0,4
,1418,23.2,16.0,1.8,440.0,4
,1419,22.5,15.1,1.9,330.0,4
,1420,23.2,15.2,2.6,360.0,5
,1421,19.8,14.8,1.8,260.0,4
,1422,19.8,15.0,1.2,160.0,3
,1423,22.0,14.0,2.2,360.0,4
,1424,19.8,15.0,1.4,240.0,4
,1425,21.8,17.0,2.0,420.0,4
,1426,16.8,15.0,1.8,200.0,3
,1427,22.8,15.8,3.2,360.0,5
,1428,24.0,16.1,4.1,800.0,6
,1429,22.4,15.0,2.6,540.0,5
,1430,21.3,14.0,1.9,370.0,4
,1431,23.0,16.0,3.4,599.0,5
,1432,21.8,14.8,2.4,420.0,4
,1433,19.0,12.0,2.4,360.0,4
,1434,17.7,10.8,2.1,540.0,5
,1435,20.8,13.8,2.4,320.0,4
,1436,23.8,16.0,4.0,660.0,5
,1437,21.2,13.8,2.4,300.0,4
,1438,21.8,13.8,2.2,322.0,4
,1439,19.8,14.2,1.3,220.0,4
,1440,17.6,10.8,2.4,180.0,3
,1441,17.8,10.8,2.6,200.0,5
,1442,17.6,10.8,3.2,320.0,5
,1443,17.6,10.8,3.6,500.0,5
,1444,21.4,14.9,1.8,358.0,4
,1445,17.6,10.6,3.6,360.0,5
,1446,17.6,10.8,2.0,160.0,3
,1447,17.6,10.8,1.8,120.0,3
,1448,17.8,10.6,3.8,299.0,5
,1449,18.0,11.0,3.5,320.0,5
,1450,17.8,10.6,4.2,360.0,6
,1451,17.8,10.8,1.8,181.0,3
,1452,17.6,10.8,3.0,280.0,5
,1453,17.6,10.6,1.2,10.0,2
,1454,17.8,10.7,4.1,340.0,6
,1455,17.8,10.8,4.0,320.0,5
,1456,17.6,10.6,1.4,80.0,3
,1457,22.0,14.2,2.0,300.0,4
,1458,21.0,16.1,1.7,650.0,5
,1459,22.8,15.0,3.2,500.0,5
,1460,22.8,14.8,2.4,380.0,4
,1461,22.9,15.0,3.1,480.0,5
,1462,21.6,14.0,1.8,280.0,4
,1463,21.8,13.8,2.4,358.0,4
,1464,22.8,15.0,3.2,520.0,5
,1465,21.8,14.0,1.8,260.0,4
,1466,21.8,14.0,2.0,280.0,4
,1467,22.8,15.0,2.6,500.0,5
,1468,22.8,15.0,3.0,540.0,5
,1469,22.8,15.1,1.5,210.0,3
,1470,22.8,15.0,3.0,500.0,5
,1471,21.8,13.8,1.6,260.0,4
,1472,24.0,17.0,3.4,1100.0,10
,1473,23.9,17.2,3.9,840.0,5
,1474,21.8,13.8,2.4,380.0,4
,1475,27.8,21.4,1.2,520.0,5
,1476,18.8,13.2,1.2,220.0,4
,1477,18.6,9.8,2.2,180.0,3
,1478,22.2,19.6,2.2,760.0,5
,1479,21.8,19.4,0.6,240.0,4
,1480,18.0,12.4,1.8,180.0,3
,1481,19.8,15.2,1.6,300.0,4
,1482,20.8,14.0,2.8,400.0,5
,1483,27.2,20.8,1.2,340.0,4
,1484,18.4,13.4,1.6,159.0,3
,1485,14.2,10.8,4.2,400.0,6
,1486,16.4,10.4,1.6,200.0,3
,1487,20.1,15.0,1.8,420.0,4
,1488,17.2,17.2,1.0,280.0,4
,1489,18.8,12.8,1.6,280.0,4
,1490,21.8,16.0,3.8,980.0,10
,1491,18.2,12.6,1.4,220.0,4
,1492,19.2,17.4,0.8,160.0,3
,1493,19.6,17.4,0.8,200.0,3
,1494,22.5,17.0,2.2,520.0,5
,1495,19.2,13.6,2.8,300.0,5
,1496,20.0,13.2,2.6,320.0,5
,1497,20.6,15.0,1.4,320.0,4
,1498,22.4,14.4,2.6,381.0,5
,1499,22.4,21.6,1.0,260.0,4
,1500,16.4,10.4,2.0,220.0,4
,1501,17.2,11.8,1.8,260.0,4
,1502,9.6,9.4,9.2,340.0,8
,1503,23.0,15.2,3.6,898.0,5
,1504,19.8,13.8,2.2,320.0,4
,1505,17.8,12.4,1.6,160.0,3
,1506,18.8,13.0,1.2,160.0,3
,1507,18.8,13.0,1.4,259.0,4
,1508,20.8,14.3,2.2,220.0,4
,1509,21.8,14.4,1.8,200.0,3
,1510,22.4,14.0,4.2,560.0,6
,1511,20.2,14.0,2.0,440.0,4
,1512,23.4,15.4,3.8,760.0,5
,1513,28.6,20.8,1.0,340.0,4
,1514,25.8,19.0,1.0,320.0,4
,1515,17.8,13.4,1.2,159.0,3
,1516,21.4,13.6,2.2,299.0,4
,1517,27.0,21.0,1.0,420.0,4
,1518,23.2,18.4,1.8,560.0,5
,1519,23.2,18.6,1.6,580.0,5
,1520,23.7,18.7,1.7,540.0,5
,1521,23.0,18.0,1.8,700.0,5
,1522,22.0,21.0,1.0,240.0,4
,1523,19.8,13.6,2.2,220.0,4
,1524,15.0,15.0,2.0,240.0,4
,1525,19.8,13.4,2.8,340.0,5
,1526,22.4,14.4,2.6,520.0,5
,1527,23.8,16.0,3.0,520.0,5
,1528,20.4,14.0,2.6,360.0,5
,1529,24.6,19.0,1.6,560.0,5
,1530,19.8,13.4,1.8,220.0,4
,1531,26.3,20.2,2.4,1130.0,10
,1532,24.8,19.9,2.6,940.0,5
,1533,23.8,15.4,3.4,560.0,5
,1534,23.8,15.2,2.8,720.0,5
,1535,25.2,19.2,1.4,620.0,5
,1536,23.2,18.4,2.0,780.0,5
,1537,23.2,16.7,2.8,717.0,5
,1538,23.5,18.4,1.8,660.0,5
,1539,21.2,14.8,1.8,420.0,4
,1540,22.8,18.4,1.8,680.0,5
,1541,23.2,18.6,1.8,700.0,5
,1542,19.8,13.4,2.0,460.0,4
,1543,22.7,17.0,1.9,570.0,5
,1544,23.9,15.5,1.0,340.0,4
,1545,25.8,19.2,1.8,880.0,5
,1546,23.8,15.4,3.4,580.0,5
,1547,27.5,20.0,4.0,140.0,5
,1548,23.8,15.2,3.2,800.0,5
,1549,22.8,20.6,0.8,300.0,4
,1550,18.8,13.4,1.6,200.0,3
,1551,22.2,21.9,1.7,510.0,5
,1552,15.0,15.0,1.2,220.0,4
,1553,22.4,14.4,3.0,320.0,5
,1554,20.4,14.4,2.8,380.0,5
,1555,23.4,17.6,1.0,300.0,4
,1556,25.3,19.5,1.4,620.0,5
,1557,22.0,14.5,2.4,530.0,5
,1558,25.4,19.6,1.8,740.0,5
,1559,25.2,19.6,1.4,620.0,5
,1560,27.6,21.0,1.2,480.0,5
,1561,19.8,19.0,1.2,420.0,4
,1562,29.5,20.3,1.2,590.0,5
,1563,22.0,21.8,1.1,370.0,4
,1564,23.8,15.8,2.2,380.0,4
,1565,20.8,16.0,1.4,340.0,4
,1566,23.8,18.8,1.6,580.0,5
,1567,24.0,16.0,3.4,700.0,5
,1568,20.8,16.4,2.2,420.0,4
,1569,23.4,15.2,2.0,600.0,5
,1570,37.8,29.0,2.0,1080.0,16
,1571,25.4,19.2,1.4,600.0,5
,1572,25.2,19.4,1.4,620.0,5
,1573,22.8,20.6,0.8,300.0,4
,1574,28.8,19.4,1.8,740.0,5
,1575,29.2,19.6,1.4,640.0,5
,1576,23.2,18.4,1.8,620.0,5
,1577,23.7,18.6,1.9,620.0,5
,1578,23.2,18.2,2.0,800.0,5
,1579,23.5,18.7,1.7,630.0,5
,1580,23.2,18.2,1.8,721.0,5
,1581,19.3,18.8,0.8,240.0,4
,1582,19.4,18.6,0.8,220.0,4
,1583,19.8,13.4,2.0,360.0,4
,1584,20.0,13.6,2.0,360.0,4
,1585,20.1,16.0,1.5,310.0,4
,1586,23.2,19.4,3.0,780.0,5
,1587,23.2,18.2,1.8,640.0,5
,1588,23.2,18.4,1.8,399.0,4
,1589,27.0,21.4,1.2,500.0,5
,1590,19.8,13.6,2.2,240.0,4
,1591,15.2,15.2,3.8,220.0,5
,1592,27.6,21.6,1.7,940.0,5
,1593,19.8,13.4,1.6,300.0,4
,1594,23.0,18.2,1.2,460.0,4
,1595,20.8,20.8,2.0,740.0,5
,1596,23.2,19.7,2.1,730.0,5
,1597,20.0,15.4,1.0,140.0,3
,1598,20.2,13.8,2.2,200.0,3
,1599,25.8,18.8,1.4,280.0,4
,1600,25.1,18.0,1.3,320.0,4
,1601,32.0,23.8,1.2,1140.0,10
,1602,20.6,17.0,1.4,440.0,4
,1603,21.0,16.7,1.0,160.0,3
,1604,17.6,12.2,2.4,220.0,4
,1605,19.8,13.6,2.0,260.0,4
,1606,20.8,16.2,0.6,160.0,3
,1607,18.8,13.8,2.6,440.0,5
,1608,19.0,14.6,1.8,160.0,3
,1610,17.8,11.8,1.6,160.0,3
,1611,17.5,11.9,2.5,280.0,4
,1612,17.8,12.4,2.6,260.0,5
,1613,22.6,16.4,1.4,380.0,4
,1614,19.8,16.0,2.8,340.0,5
,1615,20.9,14.0,1.4,360.0,4
,1616,21.8,17.2,2.0,520.0,5
,1617,23.8,16.0,2.2,400.0,4
,1618,22.0,15.8,1.5,480.0,5
,1619,23.0,14.8,1.2,260.0,4
,1620,25.3,19.5,1.4,620.0,5
,1621,21.4,14.0,1.6,270.0,4
,1622,21.9,14.6,2.1,320.0,4
,1623,21.4,14.9,1.8,358.0,4
,1624,20.8,13.4,2.6,358.0,5
,1625,22.9,15.1,2.4,420.0,4
,1626,20.8,15.2,1.2,220.0,4
,1627,22.7,19.8,2.1,410.0,4
,1628,18.8,18.4,1.6,458.0,4
,1629,23.2,16.8,2.8,939.0,5
,1630,17.8,12.0,2.4,299.0,4
,1631,22.8,15.1,2.2,550.0,5
,1632,19.4,12.0,1.6,181.0,3
,1633,21.8,15.0,1.8,300.0,4
,1634,22.8,15.0,2.0,820.0,5
,1635,19.5,12.0,1.4,160.0,3
,1636,18.6,12.6,0.6,80.0,1
,1637,23.2,19.2,1.8,600.0,5
,1638,19.2,14.6,1.2,259.0,4
,1639,25.4,17.8,4.4,1320.0,10
,1640,35.2,24.8,0.8,380.0,14
,1641,20.8,16.5,2.3,560.0,5
,1642,25.8,20.0,1.2,400.0,4
,1643,23.8,21.0,1.4,460.0,4
,1644,24.0,17.0,1.6,440.0,4
,1645,24.0,17.1,1.7,530.0,5
,1646,26.6,20.2,2.0,820.0,5
,1647,26.6,20.2,2.0,820.0,5
,1648,26.8,20.2,1.8,800.0,5
,1649,21.8,14.2,3.0,500.0,5
,1650,24.0,17.0,5.0,1820.0,11
,1651,25.8,19.7,1.9,730.0,5
,1652,21.9,14.6,1.9,330.0,4
,1653,21.8,13.8,2.0,270.0,4
,1654,22.0,14.0,4.0,600.0,5
,1655,23.8,17.0,2.2,700.0,5
,1656,21.4,16.2,2.1,550.0,5
,1657,21.8,14.0,1.8,280.0,4
,1658,23.8,16.8,1.8,480.0,5
,1659,23.8,20.4,1.6,700.0,5
,1660,24.0,16.9,1.4,240.0,4
,1661,24.0,16.8,2.2,780.0,5
,1662,18.6,14.0,1.2,300.0,4
,1663,23.8,17.0,2.8,680.0,5
,1664,23.8,18.2,0.8,481.0,5
,1665,11.4,10.0,1.4,18.0,2
,1666,22.8,17.4,2.4,560.0,5
,1667,18.0,12.0,2.0,200.0,3
,1668,22.4,14.0,2.6,420.0,5
,1669,21.0,13.0,2.0,260.0,4
,1670,22.0,15.0,2.0,300.0,4
,1671,22.0,14.4,3.0,420.0,5
,1672,24.1,15.5,3.4,620.0,5
,1673,20.4,13.2,2.4,260.0,4
,1674,20.8,13.5,1.8,280.0,4
,1675,25.8,19.2,2.0,760.0,5
,1676,21.2,13.8,2.6,280.0,5
,1677,23.4,15.3,2.7,450.0,5
,1678,21.2,13.8,1.2,340.0,4
,1679,17.6,13.0,4.0,460.0,5
,1680,26.0,20.6,1.0,320.0,4
,1681,17.4,12.0,2.2,322.0,4
,1682,20.9,14.5,1.8,290.0,4
,1683,22.4,17.6,3.2,660.0,5
,1684,17.4,12.4,1.8,180.0,3
,1685,23.8,17.0,2.6,730.0,5
,1686,20.2,18.6,1.4,300.0,4
,1687,23.6,16.6,1.8,500.0,5
,1688,29.0,23.4,1.9,1070.0,10
,1689,26.2,21.2,1.2,600.0,5
,1690,24.0,17.4,1.8,590.0,5
,1691,23.8,17.0,1.6,460.0,4
,1692,23.8,16.8,0.8,440.0,4
,1693,28.0,23.4,5.0,520.0,9
,1694,24.2,18.9,1.1,330.0,4
,1695,20.8,13.6,2.0,220.0,4
,1696,23.9,16.1,1.7,350.0,4
,1697,21.2,15.5,3.4,460.0,5
,1698,21.0,13.4,2.8,400.0,5
,1699,23.9,16.1,2.2,520.0,5
,1700,21.6,14.4,1.8,220.0,4
,1701,23.8,15.4,2.8,480.0,5
,1702,16.4,13.8,2.8,600.0,5
,1703,16.6,14.0,2.6,600.0,5
,1704,16.6,14.1,3.1,600.0,5
,1705,20.8,13.0,2.2,260.0,4
,1706,21.8,15.0,1.4,220.0,4
,1707,20.8,14.4,1.2,322.0,4
,1708,17.6,11.4,1.4,259.0,4
,1709,20.4,15.0,1.2,399.0,4
,1710,21.2,15.0,2.2,400.0,4
,1711,23.4,19.0,1.4,500.0,5
,1712,28.4,21.6,3.4,1900.0,11
,1713,26.0,20.6,2.2,840.0,5
,1714,14.8,10.8,3.2,358.0,5
,1715,22.6,15.6,3.8,620.0,5
,1716,21.8,14.4,2.2,280.0,4
,1717,23.2,17.2,2.4,720.0,5
,1718,24.0,16.0,1.9,510.0,5
,1719,19.2,17.4,0.8,180.0,3
,1720,22.7,15.0,2.5,460.0,4
,1721,21.6,15.0,1.8,259.0,4
,1722,24.0,15.8,3.2,581.0,5
,1723,23.8,16.0,3.0,558.0,5
,1724,18.8,13.0,1.4,220.0,4
,1725,22.8,16.0,2.6,540.0,5
,1726,23.2,15.4,2.8,440.0,5
,1727,19.6,14.0,2.4,360.0,4
,1728,28.8,20.9,1.0,290.0,4
,1729,28.4,20.3,0.5,260.0,4
,1730,15.2,10.2,1.4,159.0,3
,1731,20.9,16.5,2.7,730.0,5
,1732,24.0,17.0,1.4,400.0,4
,1733,23.8,16.8,2.0,540.0,5
,1734,23.9,17.1,2.7,910.0,5
,1735,18.8,14.0,2.0,400.0,4
,1736,23.8,17.0,2.2,700.0,5
,1737,23.8,17.2,1.8,440.0,4
,1738,23.9,16.9,2.7,830.0,5
,1739,24.0,17.0,3.0,960.0,5
,1740,23.8,17.0,1.6,380.0,4
,1741,26.0,19.6,1.1,420.0,4
,1742,24.0,17.0,1.4,280.0,4
,1743,24.0,17.2,2.8,840.0,5
,1744,23.8,17.0,2.0,540.0,5
,1745,21.0,16.6,3.4,1020.0,10
,1746,23.8,17.0,1.8,480.0,5
,1747,25.2,22.2,2.8,1020.0,10
,1748,25.8,19.6,1.6,400.0,4
,1749,23.8,16.8,1.4,420.0,4
,1750,25.8,19.4,1.2,440.0,4
,1751,18.6,12.6,0.8,100.0,3
,1752,17.3,12.2,1.5,40.0,2
,1753,17.5,12.2,4.1,380.0,6
,1754,17.2,16.6,1.2,200.0,3
,1755,17.0,16.8,1.0,60.0,2
,1756,17.0,16.8,1.0,180.0,3
